plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,summons_image
GTX6708,NY,PAS,8562980067,10/24/17,09:21A,FIRE HYDRANT,,115,0,0,0,115,0,100,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkVFeVRuYzlQUT09&locationName=_____________________)
Y84FWJ,NJ,PAS,8039574675,1/29/16,06:18A,NO STANDING-COMM METER ZONE,5/19/16,115,60,26.62,0,201.62,0,14,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSQmVrOVVWVE5PUkZrelRsRTlQUT09&locationName=_____________________)
HNV9396,NY,PAS,8604936750,4/10/18,03:16A,FIRE HYDRANT,,115,0,0,0,115,0,66,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmQwNUVhM3BPYW1NeFRVRTlQUT09&locationName=_____________________)
HPM5821,NY,PAS,8548639167,10/23/17,04:13P,NO STANDING-BUS STOP,,115,10,0,0,125,0,63,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1FOUVXWHBQVkVVeVRuYzlQUT09&locationName=_____________________)
HTV1428,NY,PAS,8604936774,4/10/18,03:24A,FIRE HYDRANT,,115,0,0,0,115,0,66,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmQwNUVhM3BPYW1NelRrRTlQUT09&locationName=_____________________)
GYV3378,NY,PAS,4665195249,9/6/19,06:55A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkVrd1QxRTlQUT09&locationName=_____________________)
HMJ3772,NY,PAS,4665195304,9/6/19,06:56A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkUxM1RrRTlQUT09&locationName=_____________________)
6DR3279,MD,PAS,8784026960,2/12/20,04:34P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,103,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxPYW1zeVRVRTlQUT09&locationName=_____________________)
JAW5488,NY,PAS,8784027708,2/15/20,02:42P,EXPIRED MUNI METER,,35,0,0,0,35,0,103,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxPZW1OM1QwRTlQUT09&locationName=_____________________)
HUG6170,NY,PAS,8784029031,2/24/20,01:13P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,112,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxQVkVGNlRWRTlQUT09&locationName=_____________________)
82601MK,NY,COM,8615881042,7/17/18,03:28P,NO PARKING-DAY/TIME LIMITS,,65,0,0,65,0,0,9,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNVVaelJOVkVFd1RXYzlQUT09&locationName=_____________________)
80108MJ,NY,COM,8625830810,11/8/18,10:24A,DOUBLE PARKING,,115,0,0,0,115,0,20,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVNVVaM3BOUkdkNFRVRTlQUT09&locationName=_____________________)
HRB4225,NY,PAS,8563455965,6/14/17,01:50P,FIRE HYDRANT,9/28/17,115,60,1.61,1.3,175.31,0,101,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMTZVVEZPVkdzeVRsRTlQUT09&locationName=_____________________)
6CS3437,MD,PAS,8562980304,10/25/17,08:43A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,107,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkUxM1RrRTlQUT09&locationName=_____________________)
ZGL5781,PA,PAS,8555152033,5/12/17,08:50A,NO STANDING-DAY/TIME LIMITS,,115,60,0,0,175,0,109,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1VNVVSVEZOYWtGNlRYYzlQUT09&locationName=_____________________)
WLY3199,VA,PAS,7536282590,8/29/15,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wVmVrNXFTVFJOYWxVMVRVRTlQUT09&locationName=_____________________)
EJE8231,NY,PAS,8562980298,10/25/17,08:36A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,107,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkVrMVQwRTlQUT09&locationName=_____________________)
GDY3649,NY,PAS,8562980365,10/25/17,09:12A,NO STANDING-DAY/TIME LIMITS,,115,0,0,0,115,0,107,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkUweVRsRTlQUT09&locationName=_____________________)
88354JX,NY,COM,8562980456,10/25/17,10:52A,NO STANDING-BUS STOP,,115,0,0,10,105,0,107,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkZFeFRtYzlQUT09&locationName=_____________________)
61237JY,NY,COM,8562980493,10/25/17,11:55A,NO STANDING-BUS LANE,,115,0,0,10,105,0,103,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkZFMVRYYzlQUT09&locationName=_____________________)
52707JZ,NY,COM,8485762599,5/8/17,12:38P,FAIL TO DISP. MUNI METER RECPT,,65,30,0,0,95,0,14,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpOYWxVMVQxRTlQUT09&locationName=_____________________)
GED7673,NY,PAS,8784029778,2/28/20,04:21P,EXPIRED MUNI METER,,35,0,0,35,0,0,112,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxQVkdNelQwRTlQUT09&locationName=_____________________)
JJT2237,NY,PAS,1462308284,10/8/19,12:08P,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,71,K,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk1rMXFUWGRQUkVrMFRrRTlQUT09&locationName=_____________________)
T757597C,NY,OMT,4679519990,2/21/20,02:36P,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk0wOVVWWGhQVkdzMVRVRTlQUT09&locationName=_____________________)
T689074C,NY,OMT,8562980547,10/26/17,08:40A,NO PARKING-STREET CLEANING,,45,10,0,10,45,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkZVd1RuYzlQUT09&locationName=_____________________)
28693MH,NY,COM,8748417415,9/6/19,01:07P,NO STANDING-DAY/TIME LIMITS,,115,0,0,15,100,0,14,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1FOUVVWGhPZWxGNFRsRTlQUT09&locationName=_____________________)
ZUD58K,NJ,PAS,4665195456,9/6/19,06:58A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkZFeFRtYzlQUT09&locationName=_____________________)
59744PC,NY,IRP,8485763506,5/17/17,07:49A,PLTFRM LFTS LWRD POS COMM VEH,,65,0,0,0,65,0,17,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpOZWxWM1RtYzlQUT09&locationName=_____________________)
MNM130,SC,PAS,8562980717,10/26/17,11:57A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,103,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkdONFRuYzlQUT09&locationName=_____________________)
HAY2416,NY,PAS,8562980572,10/26/17,08:46A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkZVelRXYzlQUT09&locationName=_____________________)
T646179C,NY,OMT,4665195470,9/6/19,06:58A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkZFelRVRTlQUT09&locationName=_____________________)
CKG6094,NY,PAS,4665195481,9/6/19,06:58A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkZFMFRWRTlQUT09&locationName=_____________________)
46837MJ,NY,COM,8562980699,10/26/17,10:40A,NO STANDING-DAY/TIME LIMITS,,115,0,0,23,92,0,104,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOUkZrMVQxRTlQUT09&locationName=_____________________)
2306651,IN,PAS,8039576222,2/4/16,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSQmVrOVVWVE5PYWtsNVRXYzlQUT09&locationName=_____________________)
HKM7315,NY,OMS,8614004357,3/9/18,02:26P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,70,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkUweFRuYzlQUT09&locationName=_____________________)
EXR1417,NY,PAS,8614004199,3/9/18,12:47P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,35,0,0,70,K,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkVVMVQxRTlQUT09&locationName=_____________________)
GRJ3529,NY,PAS,8485763592,5/17/17,11:09A,NO STANDING-DAY/TIME LIMITS,,115,10,0,0,125,0,18,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpOZWxVMVRXYzlQUT09&locationName=_____________________)
XFYF44,NJ,PAS,8617493460,6/24/18,01:14P,NO STANDING-BUS STOP,10/11/18,115,60,0.78,0.09,175.69,0,13,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNTZVVFZOZWxFeVRVRTlQUT09&locationName=_____________________)
JEY4940,NY,PAS,4663860734,8/23/19,01:35P,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rMTZaekpOUkdONlRrRTlQUT09&locationName=_____________________)
DDP4414,NY,PAS,8784029833,2/29/20,01:10P,EXPIRED MUNI METER,,35,0,0,0,35,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxQVkdkNlRYYzlQUT09&locationName=_____________________)
AEX2567,NY,PAS,8784029912,2/29/20,02:23P,NO PARKING-DAY/TIME LIMITS,,60,0,0,0,60,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWGxQVkd0NFRXYzlQUT09&locationName=_____________________)
FJK8182,NY,PAS,4679520097,2/21/20,02:38P,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk0wOVVWWGxOUkVFMVRuYzlQUT09&locationName=_____________________)
JAA8103,NY,PAS,4663918153,8/23/19,06:40P,PHTO SCHOOL ZN SPEED VIOLATION,,50,25,0,0,75,0,0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rMTZhM2hQUkVVeFRYYzlQUT09&locationName=_____________________)
HSZ4710,NY,PAS,8624051447,1/25/18,11:08A,NO PARKING-STREET CLEANING,5/17/18,45,60,1.6,0.21,106.39,0,26,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVNUVRVEZOVkZFd1RuYzlQUT09&locationName=_____________________)
40668MD,NY,COM,8625830857,11/8/18,10:37A,FAIL TO DISP. MUNI METER RECPT,,65,0,0,37,28,0,20,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVNVVaM3BOUkdjeFRuYzlQUT09&locationName=_____________________)
K78GEF,NJ,PAS,8610483952,8/10/18,08:42A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,88,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFMUVVVFJOZW1zeFRXYzlQUT09&locationName=_____________________)
ZFD1783,PA,PAS,8485763531,5/17/17,08:01A,DOUBLE PARKING-MIDTOWN COMML,,115,0,0,115,0,0,18,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpOZWxWNlRWRTlQUT09&locationName=_____________________)
HTT1477,NY,PAS,8562981060,10/27/17,10:58A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,107,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOVkVFeVRVRTlQUT09&locationName=_____________________)
2XJ880,OK,PAS,8027284211,10/31/16,08:54A,NO PARKING-STREET CLEANING,,45,10,0,55,0,0,104,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSQmVVNTZTVFJPUkVsNFRWRTlQUT09&locationName=_____________________)
ARIFEFE,NY,SRF,8614004424,3/9/18,04:39P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,35,0,0,70,K,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkZGNVRrRTlQUT09&locationName=_____________________)
DAZ6268,NY,PAS,8614004473,3/10/18,01:13P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,62,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkZFelRYYzlQUT09&locationName=_____________________)
JFZ8581,NY,PAS,4666565322,9/20/19,08:00A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNXFWVEpPVkUxNVRXYzlQUT09&locationName=_____________________)
B64KVU,NJ,PAS,4666566375,9/20/19,08:12A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNXFWVEpPYWswelRsRTlQUT09&locationName=_____________________)
FSK3385,NY,PAS,4665195523,9/6/19,06:58A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkZWNVRYYzlQUT09&locationName=_____________________)
98404JX,NY,COM,8748417944,9/9/19,03:43P,FRONT OR BACK PLATE MISSING,,65,0,0,25,40,0,14,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1FOUVVWGhPZW1zd1RrRTlQUT09&locationName=_____________________)
GBV1632,NY,PAS,4665195511,9/6/19,06:58A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkZWNFRWRTlQUT09&locationName=_____________________)
GGP4028,NY,PAS,8784030136,3/2/20,01:58P,NO PARKING-DAY/TIME LIMITS,,60,0,0,0,60,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWHBOUkVWNlRtYzlQUT09&locationName=_____________________)
JDZ9381,NY,PAS,4666571073,9/20/19,09:13A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNXFWVE5OVkVFelRYYzlQUT09&locationName=_____________________)
XZ300K,NJ,PAS,8620416066,2/12/18,09:06A,PLTFRM LFTS LWRD POS COMM VEH,,65,0,0,0,65,0,18,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVMUVVWGhPYWtFeVRtYzlQUT09&locationName=_____________________)
EXR0000,NY,PAS,7536291383,10/21/15,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wVmVrNXFTVFZOVkUwMFRYYzlQUT09&locationName=_____________________)
GXU3453,NY,PAS,8563458334,6/29/17,06:10P,REG. STICKER-EXPIRED/MISSING,10/19/17,65,60,0.49,0.12,125.37,0,106,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMTZVVEZQUkUxNlRrRTlQUT09&locationName=_____________________)
XDYH24,NJ,PAS,8485765308,6/6/17,10:27A,NO STANDING-DAY/TIME LIMITS,,115,10,0,0,125,0,18,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpPVkUxM1QwRTlQUT09&locationName=_____________________)
GXF1413,NY,PAS,8562981357,10/31/17,10:41A,NO PARKING-STREET CLEANING,,45,0,0,0,45,0,107,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOVkUweFRuYzlQUT09&locationName=_____________________)
EWU3746,NY,PAS,8614004503,3/10/18,01:22P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,62,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkZWM1RYYzlQUT09&locationName=_____________________)
12394MG,NY,COM,8748417970,9/9/19,04:49P,NO STANDING-DAY/TIME LIMITS,,115,0,0,15,100,0,14,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1FOUVVWGhPZW1zelRVRTlQUT09&locationName=_____________________)
HDY9795,NY,PAS,8555155733,6/17/17,06:02A,SIDEWALK,10/5/17,115,60,0.99,0,175.99,0,109,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1VNVVSVEZPVkdONlRYYzlQUT09&locationName=_____________________)
GNV5229,NY,PAS,4663860837,8/23/19,01:35P,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rMTZaekpOUkdkNlRuYzlQUT09&locationName=_____________________)
91730MC,NY,COM,8748418330,9/10/19,02:44P,NO STANDING-DAY/TIME LIMITS,,115,0,0,15,100,0,18,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1FOUVVWGhQUkUxNlRVRTlQUT09&locationName=_____________________)
EVJ4787,NY,PAS,4665195742,9/6/19,07:01A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkdNd1RXYzlQUT09&locationName=_____________________)
GXV1890,NY,PAS,8230544300,3/11/17,03:48P,FAIL TO DSPLY MUNI METER RECPT,6/29/17,35,60,4.14,0.09,99.05,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSSmVrMUVWVEJPUkUxM1RVRTlQUT09&locationName=_____________________)
GXV1890,NY,PAS,8230544311,3/11/17,03:50P,REG. STICKER-EXPIRED/MISSING,6/29/17,65,60,5.67,0.12,130.55,0,104,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSSmVrMUVWVEJPUkUxNFRWRTlQUT09&locationName=_____________________)
HCP9239,NY,PAS,8562981540,11/1/17,10:02A,REG. STICKER-EXPIRED/MISSING,,65,0,0,65,0,0,105,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMXFhelJOVkZVd1RVRTlQUT09&locationName=_____________________)
ZZM6319,NC,PAS,8548639179,10/23/17,04:20P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,63,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1FOUVXWHBQVkVVelQxRTlQUT09&locationName=_____________________)
HDM1760,NY,PAS,8563458530,6/29/17,10:04P,FIRE HYDRANT,10/19/17,115,60,0.45,0.02,175.43,0,113,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk1rMTZVVEZQUkZWNlRVRTlQUT09&locationName=_____________________)
30881PC,NY,IRP,8485766088,7/14/17,07:20A,DOUBLE PARKING-MIDTOWN COMML,,115,0,0,0,115,0,14,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpPYWtFMFQwRTlQUT09&locationName=_____________________)
17442JE,NY,COM,8485766106,7/14/17,07:36A,DOUBLE PARKING-MIDTOWN COMML,,115,0,0,33,82,0,14,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpPYWtWM1RtYzlQUT09&locationName=_____________________)
P864273,IL,PAS,7536294980,11/10/15,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wVmVrNXFTVFZPUkdzMFRVRTlQUT09&locationName=_____________________)
XBSK77,NJ,PAS,7536295017,11/10/15,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wVmVrNXFTVFZPVkVGNFRuYzlQUT09&locationName=_____________________)
XZ819G,NJ,PAS,7536295108,11/10/15,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wVmVrNXFTVFZPVkVWM1QwRTlQUT09&locationName=_____________________)
29958MA,NY,COM,8485766131,7/14/17,08:32A,NO STANDING-DAY/TIME LIMITS,,115,0,0,23,92,0,17,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSUk5FNVVZekpPYWtWNlRWRTlQUT09&locationName=_____________________)
1H47H,NY,OMT,4665195780,9/6/19,07:01A,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rNVVSVFZPVkdNMFRVRTlQUT09&locationName=_____________________)
FZV3690,NY,PAS,8614004680,3/10/18,03:45P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,35,0,0,62,K,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVFNUVRWGRPUkZrMFRVRTlQUT09&locationName=_____________________)
EWD1203,NY,PAS,4663860886,8/23/19,01:36P,PHTO SCHOOL ZN SPEED VIOLATION,,50,0,0,0,50,0,0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSWk1rMTZaekpOUkdjMFRtYzlQUT09&locationName=_____________________)
JKL4944,NY,PAS,8784030458,3/2/20,07:57P,FAIL TO DSPLY MUNI METER RECPT,,35,0,0,0,35,0,112,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRWHBOUkZFeFQwRTlQUT09&locationName=_____________________)
JKA7312,NY,PAS,8784051498,11/26/19,11:18P,NO PARKING-EXC. HOTEL LOADING,,115,60,0,30,145,0,34,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNUVRVEZOVkZFMVQwRTlQUT09&locationName=_____________________)
GZR8007,NY,PAS,8624052014,1/29/18,07:17A,NO PARKING-STREET CLEANING,,45,30,0,0,75,0,24,NY,TRAFFIC,ADMIN CLAIM DENIED,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVNUVRVEZOYWtGNFRrRTlQUT09&locationName=_____________________)
